Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Quality_Category,Taste_Categories,Quality_Label_High Quality,Quality_Label_Low Quality,Quality_Label_Medium Quality,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_Lingering,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Brazil,2012,green,Natural / Dry,8.0,8.0,7.83,7.83,7.67,7.67,10.0,10.0,10.0,8.0,85.0,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Mexico,2010-2011,unknown,Unknown,7.92,8.17,7.75,8.08,7.42,7.83,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.75,7.92,7.75,7.75,8.0,8.0,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Guatemala,2009-2010,unknown,Unknown,7.83,8.08,7.67,8.0,7.75,7.67,10.0,10.0,10.0,8.0,85.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2016,unknown,Washed / Wet,7.92,7.92,7.67,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.92,7.83,7.75,7.83,7.75,8.0,10.0,10.0,10.0,7.83,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2015,green,Semi-washed / Semi-pulped,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,1,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,8.0,7.83,7.83,7.92,7.75,7.75,10.0,10.0,10.0,7.83,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2012,green,Washed / Wet,7.75,7.92,7.83,7.75,7.75,8.0,10.0,10.0,10.0,7.92,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Mexico,2012,unknown,Semi-washed / Semi-pulped,7.75,8.0,7.75,7.83,7.5,7.92,10.0,10.0,10.0,8.17,84.92,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Brazil,2011,green,Natural / Dry,8.0,7.92,7.75,7.75,8.0,7.75,10.0,10.0,10.0,7.75,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Brazil,2011,green,Natural / Dry,8.0,8.0,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.92,84.92,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Kenya,2009-2010,unknown,Unknown,8.0,7.67,7.83,8.17,7.92,7.75,10.0,10.0,10.0,7.58,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2016,green,Natural / Dry,7.92,7.58,7.83,7.83,7.83,7.83,10.0,10.0,10.0,8.0,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Uganda,2013,green,Natural / Dry,7.75,7.92,7.67,7.67,8.25,7.75,10.0,10.0,10.0,7.83,84.83,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,United States (Hawaii),2012,unknown,Natural / Dry,7.67,7.75,7.75,7.75,7.83,8.0,10.0,10.0,10.0,8.08,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Ethiopia,2009-2010,unknown,Unknown,7.75,7.92,7.83,7.92,7.75,7.67,10.0,10.0,10.0,8.0,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Ethiopia,2009-2010,unknown,Unknown,7.42,7.92,7.92,8.0,7.83,7.83,10.0,10.0,10.0,7.92,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Thailand,2015,green,Pulped natural / honey,7.75,7.75,7.75,7.75,8.0,7.75,10.0,10.0,10.0,8.0,84.75,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Kenya,2014,green,Washed / Wet,7.92,7.83,7.58,7.92,7.75,7.83,10.0,10.0,10.0,7.92,84.75,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Honduras,2014,green,Washed / Wet,7.83,7.75,8.0,7.67,7.67,7.67,10.0,10.0,10.0,8.17,84.75,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,El Salvador,2010-2011,unknown,Unknown,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,7.75,84.75,1,"['Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,0
Arabica,Nicaragua,2009-2010,unknown,Unknown,7.83,7.58,7.58,7.83,7.75,7.67,10.0,10.0,10.0,8.5,84.75,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,El Salvador,2016,blue-green,Washed / Wet,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,8.0,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Indonesia,2016,green,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Japan,Unknown,green,Pulped natural / honey,7.75,7.75,7.75,7.42,8.08,7.83,10.0,10.0,10.0,8.08,84.67,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,8.08,7.75,7.67,7.83,7.5,7.92,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.75,7.83,7.58,8.0,7.92,7.75,10.0,10.0,10.0,7.83,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Costa Rica,2014,green,Washed / Wet,8.17,8.0,7.83,7.17,7.83,7.75,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,1,0,1
Arabica,Ethiopia,2014,unknown,Washed / Wet,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Costa Rica,2014,green,Other,7.67,7.58,7.75,7.75,7.67,8.58,10.0,10.0,10.0,7.67,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Costa Rica,2014,green,Washed / Wet,8.0,7.58,7.83,7.75,7.75,7.75,10.0,10.0,10.0,8.0,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Costa Rica,2012,green,Washed / Wet,8.08,7.83,7.75,7.83,7.92,8.0,10.0,10.0,9.33,7.92,84.67,1,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,0
Arabica,Taiwan,2013-2014,green,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.75,7.83,7.75,7.83,7.75,7.83,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Kenya,2012,blue-green,Washed / Wet,7.75,7.92,7.83,8.0,7.58,7.75,10.0,10.0,10.0,7.83,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,8.0,7.83,7.67,7.83,7.67,8.0,10.0,10.0,10.0,7.67,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,7.67,7.83,7.67,8.0,7.67,7.83,10.0,10.0,10.0,8.0,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.83,7.58,7.67,7.92,7.92,7.83,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Uganda,2012,blue-green,Washed / Wet,7.92,7.83,7.75,7.92,7.67,7.75,10.0,10.0,10.0,7.83,84.67,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Peru,Unknown,unknown,Unknown,7.67,7.83,7.75,7.75,7.92,7.83,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Ethiopia,2009-2010,unknown,Unknown,7.42,7.75,7.75,8.0,8.0,7.92,10.0,10.0,10.0,7.83,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Kenya,Unknown,blue-green,Washed / Wet,7.92,7.75,7.83,7.75,7.58,7.92,10.0,10.0,10.0,7.83,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Colombia,2016,blue-green,Washed / Wet,7.83,7.67,7.58,7.92,7.67,7.83,10.0,10.0,10.0,8.08,84.58,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Colombia,2016,green,Washed / Wet,7.92,7.83,7.58,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Kenya,2013,blue-green,Washed / Wet,7.83,7.83,7.83,7.75,7.58,7.83,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2014,green,Washed / Wet,7.75,7.83,7.67,7.92,7.75,7.83,10.0,10.0,10.0,7.83,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Guatemala,2014,green,Washed / Wet,8.0,7.92,7.67,7.58,7.58,7.67,10.0,10.0,10.0,8.17,84.58,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Colombia,2013,unknown,Washed / Wet,7.67,7.67,7.58,7.75,7.58,8.5,10.0,10.0,10.0,7.83,84.58,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Colombia,2013,unknown,Washed / Wet,7.75,7.75,7.83,7.75,7.58,8.0,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Kenya,2013,green,Washed / Wet,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Costa Rica,2012,blue-green,Semi-washed / Semi-pulped,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Colombia,2012,green,Washed / Wet,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,8.08,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Brazil,2011,green,Semi-washed / Semi-pulped,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Brazil,2011,blue-green,Semi-washed / Semi-pulped,8.5,8.0,7.5,7.75,7.5,7.83,10.0,10.0,10.0,7.5,84.58,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Costa Rica,2017-2018,blue-green,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,10.0,10.0,10.0,8.0,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Uganda,2016,green,Washed / Wet,7.92,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.83,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,China,2015,green,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.92,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,10.0,10.0,10.0,7.92,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Colombia,2015-2016,green,Washed / Wet,8.08,7.67,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.75,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,China,2013,green,Washed / Wet,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,7.92,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Guatemala,2013,green,Washed / Wet,8.17,7.83,7.67,7.83,7.67,7.83,10.0,10.0,10.0,7.5,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Kenya,2012,blue-green,Washed / Wet,7.92,7.83,7.67,8.0,7.67,7.75,10.0,10.0,10.0,7.67,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Mexico,2012,green,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,10.0,10.0,10.0,7.92,84.5,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.67,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,10.0,7.83,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Brazil,Unknown,unknown,Unknown,7.81,7.81,7.88,7.75,7.38,8.25,9.5,10.0,10.0,8.13,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Brazil,Unknown,unknown,Unknown,8.17,7.67,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Costa Rica,2016,blue-green,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,10.0,10.0,10.0,7.92,84.42,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Indonesia,2017,blue-green,Other,7.67,7.67,7.83,7.58,7.83,7.83,10.0,10.0,10.0,8.0,84.42,1,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,0,1
Arabica,Colombia,2015-2016,green,Natural / Dry,7.92,7.83,7.75,7.67,7.92,7.67,10.0,10.0,10.0,7.67,84.42,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Colombia,2014,green,Washed / Wet,7.92,7.75,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.42,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Taiwan,2012,blue-green,Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.75,84.42,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.92,7.92,7.5,7.83,7.5,7.92,10.0,10.0,10.0,7.83,84.42,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,10.0,10.0,10.0,7.83,84.42,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Ethiopia,2009-2010,unknown,Unknown,7.5,7.75,7.83,7.92,7.92,7.75,10.0,10.0,10.0,7.75,84.42,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Kenya,2017-2018,green,Washed / Wet,7.33,7.58,7.83,7.75,7.75,7.92,10.0,10.0,10.0,8.17,84.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Honduras,2016,green,Unknown,7.92,8.0,7.75,7.67,7.67,7.75,10.0,10.0,10.0,7.58,84.33,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.58,7.75,7.5,7.83,7.67,8.5,10.0,10.0,10.0,7.5,84.33,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Honduras,2016,green,Washed / Wet,7.58,7.92,7.58,7.75,7.92,7.75,10.0,10.0,10.0,7.83,84.33,1,"['Sweet', 'Sour', 'Full-bodied']",True,False,False,0,0,1,0,0,1,1
Arabica,Colombia,2016,unknown,Unknown,7.67,7.67,7.75,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Colombia,2015,green,Natural / Dry,7.75,7.67,8.0,7.67,8.08,7.83,10.0,10.0,10.0,7.33,84.33,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.75,7.58,7.33,7.83,7.58,8.08,10.0,10.0,10.0,8.17,84.33,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Mexico,2012,blue-green,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,10.0,10.0,10.0,7.83,84.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Brazil,2011,unknown,Unknown,8.17,8.0,7.5,7.75,7.5,7.67,10.0,10.0,10.0,7.75,84.33,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Brazil,2011,unknown,Unknown,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,7.92,84.33,1,"['Sweet', 'Aromatic']",True,False,False,1,0,0,0,0,0,1
Arabica,Ethiopia,Unknown,unknown,Unknown,7.75,7.75,7.92,7.75,7.5,7.92,10.0,10.0,10.0,7.75,84.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2009-2010,unknown,Unknown,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,7.92,84.33,1,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,0,1
Arabica,Taiwan,2016,blue-green,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Thailand,2015,green,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,8.0,84.25,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Colombia,2016,green,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,China,2015,green,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Colombia,2015-2016,green,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Colombia,2015,green,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2014,green,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,7.83,84.25,1,"['Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,0
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Mexico,2012,green,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Mexico,2012,blue-green,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Uganda,2012,green,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.67,84.25,1,"['Sweet', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,7.75,84.17,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Colombia,2016,green,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.75,84.17,1,"['Sweet', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,0,1
