Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Color_standardized,Quality_Category,Quality_Label,Taste_Categories,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_High Quality,Category_Lingering,Category_Low Quality,Category_Medium Quality,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Tanzania,2022-2023,green,Washed / Wet,8.17,8.0,7.92,7.92,8.17,7.75,10.0,10.0,10.0,7.92,85.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2021-2022,yellow,Natural / Dry,8.0,7.92,8.08,7.92,7.75,8.0,10.0,10.0,10.0,8.08,85.75,yellow,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,green,Natural / Dry,8.08,8.0,7.92,7.92,8.0,7.83,10.0,10.0,10.0,7.92,85.67,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Thailand,2021-2022,brown-green,Pulped natural / honey,7.67,8.0,7.83,8.0,8.08,8.0,10.0,10.0,10.0,8.08,85.67,brown-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2022,brown,Unknown,8.08,8.0,7.83,8.17,7.75,7.83,10.0,10.0,10.0,8.0,85.67,brown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.83,8.0,7.92,8.0,8.0,7.92,10.0,10.0,10.0,7.92,85.58,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Brazil,2022,green,Pulped natural / honey,7.83,8.08,7.83,7.92,8.0,7.83,10.0,10.0,10.0,8.0,85.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.92,7.92,8.0,7.92,7.83,7.92,10.0,10.0,10.0,8.0,85.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,8.17,8.08,7.92,8.0,7.58,7.83,10.0,10.0,10.0,7.92,85.5,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Natural / Dry,8.0,8.0,8.0,7.92,7.75,7.92,10.0,10.0,10.0,7.92,85.5,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,United States (Hawaii),2021-2022,green,Washed / Wet,8.0,7.92,8.0,7.83,7.67,8.0,10.0,10.0,10.0,8.0,85.42,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2022,blue-green,Washed / Wet,8.0,8.0,7.83,7.83,7.75,7.92,10.0,10.0,10.0,8.08,85.42,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,green,Washed / Wet,7.92,8.0,7.83,7.92,7.83,7.83,10.0,10.0,10.0,8.0,85.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,green,Washed / Wet,8.08,8.17,7.67,7.83,7.67,7.92,10.0,10.0,10.0,8.0,85.33,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.67,7.83,7.83,8.0,8.0,8.0,10.0,10.0,10.0,8.0,85.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,yellow-green,Natural / Dry,8.0,8.08,8.0,8.0,7.67,7.75,10.0,10.0,10.0,7.83,85.33,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.92,7.75,7.83,8.17,8.0,7.75,10.0,10.0,10.0,7.83,85.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,8.0,7.92,7.83,7.92,7.83,7.83,10.0,10.0,10.0,7.92,85.25,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,green,Pulped natural / honey,8.25,8.08,7.83,7.75,7.67,7.75,10.0,10.0,10.0,7.92,85.25,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Kenya,2022-2023,green,Washed / Wet,8.17,7.75,7.83,7.58,7.92,8.0,10.0,10.0,10.0,8.0,85.25,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Taiwan,2017-2018,blue-green,Washed / Wet,7.75,7.92,7.75,8.0,7.83,7.92,10.0,10.0,10.0,8.0,85.17,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,brown,Natural / Dry,8.0,7.92,7.83,7.92,7.75,7.75,10.0,10.0,10.0,7.92,85.08,brown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.0,8.08,7.67,7.75,7.92,7.83,10.0,10.0,10.0,7.83,85.08,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,yellow,Washed / Wet,8.0,7.92,7.67,8.0,7.75,7.83,10.0,10.0,10.0,7.92,85.08,yellow,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Uganda,2021-2022,green,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.92,10.0,10.0,10.0,7.92,85.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Unknown,7.92,8.0,7.92,8.0,7.58,7.75,10.0,10.0,10.0,7.83,85.0,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,yellow-green,Natural / Dry,8.17,8.08,7.83,7.67,7.67,7.75,10.0,10.0,10.0,7.83,85.0,yellow-green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.08,7.67,8.0,7.92,7.83,10.0,10.0,10.0,7.83,85.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.0,7.75,7.92,8.0,7.83,10.0,10.0,10.0,7.83,85.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.83,7.92,7.75,8.0,7.75,7.75,10.0,10.0,10.0,7.92,84.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.92,7.92,7.83,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,brown,Natural / Dry,8.0,8.0,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.83,brown,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Indonesia,2022,blue-green,Unknown,7.83,7.92,7.75,7.83,7.83,7.83,10.0,10.0,10.0,7.83,84.83,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Peru,2022,green,Washed / Wet,8.0,8.0,7.83,7.83,7.58,7.83,10.0,10.0,10.0,7.75,84.83,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.92,7.75,7.75,7.92,7.83,7.83,10.0,10.0,10.0,7.83,84.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.83,7.83,7.67,7.67,7.83,8.0,10.0,10.0,10.0,8.0,84.83,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.67,7.92,7.92,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.75,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Brazil,2022,green,Natural / Dry,7.83,7.92,7.75,7.92,7.67,7.83,10.0,10.0,10.0,7.83,84.75,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Panama,2022-2023,blue-green,Washed / Wet,7.83,7.83,7.75,7.92,7.83,7.75,10.0,10.0,10.0,7.83,84.75,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Pulped natural / honey,7.92,8.08,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.75,blue-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.0,7.67,7.83,7.92,7.67,10.0,10.0,10.0,7.92,84.67,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2021-2022,yellow-green,Natural / Dry,7.83,8.0,7.67,7.83,7.75,7.75,10.0,10.0,10.0,7.83,84.67,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Costa Rica,2022-2023,green,Washed / Wet,7.58,7.83,7.5,7.67,7.83,7.67,10.0,10.0,10.0,8.58,84.67,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.83,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.92,84.58,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,green,Pulped natural / honey,8.17,7.83,7.67,7.83,7.67,7.67,10.0,10.0,10.0,7.75,84.58,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Nicaragua,2021-2022,green,Natural / Dry,7.92,7.75,7.67,7.67,7.83,7.75,10.0,10.0,10.0,8.0,84.58,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.08,7.83,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.92,84.58,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.83,8.0,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.58,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Vietnam,2021-2022,brown,Natural / Dry,8.0,7.83,7.75,7.67,7.58,7.83,10.0,10.0,10.0,7.92,84.58,brown,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Costa Rica,2022,green,Washed / Wet,7.75,7.83,7.67,7.83,7.75,7.75,10.0,10.0,10.0,7.92,84.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Pulped natural / honey,7.75,7.92,7.83,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.5,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Honduras,2022-2023,green,Washed / Wet,7.83,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.92,7.83,7.75,7.92,7.58,7.67,10.0,10.0,10.0,7.83,84.5,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,8.08,7.92,7.75,7.83,7.5,7.58,10.0,10.0,10.0,7.83,84.5,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.83,8.0,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.42,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.83,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.75,84.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,United States (Hawaii),2022,yellow-green,Washed / Wet,7.92,7.83,7.75,7.92,7.5,7.67,10.0,10.0,10.0,7.75,84.33,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,yellow-green,Natural / Dry,7.83,7.75,7.58,7.92,8.0,7.5,10.0,10.0,10.0,7.75,84.33,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,El Salvador,2021,brown,Pulped natural / honey,7.83,7.83,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.67,84.33,brown,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Colombia,2021-2022,green,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.67,10.0,10.0,10.0,7.83,84.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Indonesia,2022,blue-green,Other,7.67,7.67,7.83,7.83,7.67,7.75,10.0,10.0,10.0,7.83,84.25,blue-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.58,7.92,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Madagascar,2022,blue-green,Washed / Wet,7.92,7.92,7.58,7.75,7.58,7.67,10.0,10.0,10.0,7.83,84.25,blue-green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Honduras,2022-2023,green,Washed / Wet,7.75,7.75,7.58,7.83,7.75,7.75,10.0,10.0,10.0,7.75,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.58,7.92,7.58,7.83,7.75,7.67,10.0,10.0,10.0,7.75,84.08,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.83,7.92,7.83,7.58,7.58,7.67,10.0,10.0,10.0,7.67,84.08,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Taiwan,2021-2022,yellow-green,Natural / Dry,7.92,7.75,7.67,7.75,7.75,8.0,9.33,10.0,10.0,7.92,84.08,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.83,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.67,84.08,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.92,7.67,7.75,7.67,7.58,10.0,10.0,10.0,7.75,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Honduras,2021-2022,green,Pulped natural / honey,7.75,7.75,7.75,7.67,7.75,7.67,10.0,10.0,10.0,7.67,84.0,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.58,7.67,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,8.0,7.75,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.75,84.0,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.75,7.58,7.58,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2022,green,Washed / Wet,7.67,7.83,7.58,7.92,7.67,7.67,10.0,10.0,10.0,7.67,84.0,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Costa Rica,2022-2023,green,Washed / Wet,7.67,7.92,7.58,7.75,7.67,7.58,10.0,10.0,10.0,7.75,83.92,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Guatemala,2021,green,Natural / Dry,7.83,7.83,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.75,83.92,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.58,7.83,7.58,7.75,7.67,7.75,10.0,10.0,10.0,7.75,83.92,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Thailand,2022,yellow,Natural / Dry,7.75,7.67,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.92,yellow,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2022-2023,green,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,7.67,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2021-2022,green,Natural / Dry,7.58,7.83,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.58,7.92,7.5,7.67,7.75,7.67,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.83,7.67,7.5,7.92,7.5,7.67,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2022-2023,green,Washed / Wet,7.92,7.75,7.42,7.58,7.92,7.67,10.0,10.0,10.0,7.58,83.83,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,United States (Hawaii),2022,green,Washed / Wet,7.67,7.92,7.58,7.58,7.58,7.75,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Colombia,2022,green,Pulped natural / honey,7.67,7.92,7.67,7.58,7.67,7.67,10.0,10.0,10.0,7.58,83.75,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Mexico,2022-2023,green,Washed / Wet,7.67,7.67,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Colombia,2022,green,Unknown,7.83,7.75,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.67,83.67,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Taiwan,2022,blue-green,Washed / Wet,7.67,7.67,7.75,7.75,7.5,7.67,10.0,10.0,10.0,7.67,83.67,blue-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Myanmar,2022,yellow,Natural / Dry,7.83,7.83,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.67,yellow,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.58,7.75,7.67,7.83,7.5,7.67,10.0,10.0,10.0,7.67,83.67,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Honduras,2021,yellow,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.67,83.67,yellow,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.58,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.42,7.42,7.42,8.0,7.92,7.67,10.0,10.0,10.0,7.67,83.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10.0,10.0,7.92,83.42,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
