Species,Country.of.Origin,Harvest.Year,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,7.5,82.08
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,7.33,82.08
Arabica,Vietnam,2012,Green,Natural / Dry,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,7.42,82.08
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,7.33,82.08
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,7.42,82.08
Arabica,Colombia,2011,Unknown,Unknown,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08
Arabica,Honduras,2017,Green,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0
Arabica,Honduras,2016,Green,Natural / Dry,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.0
Arabica,Brazil,2016,Green,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0
Arabica,"Tanzania, United Republic Of",2015,Green,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.0
Arabica,Laos,2015,Blue-Green,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,7.5,82.0
Arabica,"Tanzania, United Republic Of",2014,Green,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,7.5,82.0
Arabica,Malawi,2014,Bluish-Green,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.33,82.0
Arabica,Taiwan,2013,Green,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0
Arabica,Thailand,2013,Green,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0
Arabica,Costa Rica,2013,Green,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0
Arabica,Honduras,2014,Green,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0
Arabica,Colombia,2013,Green,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0
Arabica,Taiwan,2012,Bluish-Green,Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0
Arabica,Brazil,2012,Blue-Green,Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,7.67,82.0
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.0
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.42,82.0
Arabica,Brazil,2012,Blue-Green,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0
Arabica,Guatemala,2012,Green,Natural / Dry,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,7.17,82.0
Arabica,Brazil,2012,Green,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.33,82.0
Arabica,Guatemala,2012,Green,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,7.42,82.0
Arabica,Colombia,Unknown,Unknown,Unknown,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,8.0,82.0
Arabica,Guatemala,2017,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,7.58,81.92
Arabica,Guatemala,2017,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,7.42,81.92
Arabica,Honduras,2017,Green,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92
Arabica,Brazil,2016-2017,Green,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92
Arabica,El Salvador,2014,Green,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92
Arabica,Guatemala,2015,Green,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,7.25,81.92
Arabica,"Tanzania, United Republic Of",2014,Green,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,7.42,81.92
Arabica,Nicaragua,2013,Green,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,7.33,81.92
Arabica,Zambia,2014,Unknown,Washed / Wet,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,7.25,81.92
Arabica,Honduras,2012,Green,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92
Arabica,Taiwan,2012,Green,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,7.25,81.92
Arabica,Mexico,2012,Unknown,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,7.42,81.92
Arabica,Mexico,2012,Unknown,Washed / Wet,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.58,81.92
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,7.5,81.92
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92
Arabica,Colombia,2010,Unknown,Unknown,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83
Arabica,Costa Rica,2016,Green,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83
Arabica,Brazil,2016,Green,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83
Arabica,Indonesia,2015,Green,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83
Arabica,Guatemala,2015,Green,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83
Arabica,Myanmar,2015,Green,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83
Arabica,Mexico,2015,Green,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83
Arabica,Honduras,2015,Green,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83
Arabica,Costa Rica,2015,Green,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83
Arabica,Taiwan,2014,Green,Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83
Arabica,Indonesia,2014,Unknown,Other,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.83
Arabica,Malawi,2014,Green,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83
Arabica,Brazil,2014-2015,Green,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83
Arabica,Honduras,2014,Green,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83
Arabica,Mexico,2014,Green,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83
Arabica,Colombia,2013,Bluish-Green,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83
Arabica,United States (Hawaii),2012,Bluish-Green,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83
Arabica,Brazil,2012,Bluish-Green,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83
Arabica,Guatemala,2013,Green,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83
Arabica,Mexico,2012,Green,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83
Arabica,Brazil,2011,Unknown,Unknown,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.33,81.83
Arabica,Colombia,2011,Unknown,Unknown,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83
Arabica,United States (Hawaii),Unknown,Unknown,Unknown,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,7.33,81.83
Arabica,Guatemala,2017,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75
Arabica,Vietnam,2014,Bluish-Green,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75
Arabica,"Tanzania, United Republic Of",2014,Bluish-Green,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75
Arabica,Brazil,2013,Bluish-Green,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75
Arabica,Mexico,2012,Unknown,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75
Arabica,Mexico,2012,Unknown,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75
Arabica,Colombia,2011,Green,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75
Arabica,Colombia,Unknown,Unknown,Unknown,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75
Arabica,Brazil,2017-2018,Green,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,Honduras,2016,Blue-Green,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,"Tanzania, United Republic Of",2016,Green,Unknown,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67
Arabica,Nicaragua,Unknown,Green,Unknown,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67
Arabica,Colombia,2016,Unknown,Unknown,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67
Arabica,"Tanzania, United Republic Of",2014,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,"Tanzania, United Republic Of",2013,Green,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67
Arabica,Brazil,2014-2015,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,Indonesia,2013,Bluish-Green,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67
Arabica,Honduras,2014,Green,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67
Arabica,Costa Rica,2013,Green,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67
Arabica,Mexico,2014,Green,Washed / Wet,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67
Arabica,Taiwan,2013-2014,Green,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,Taiwan,2013-2014,Green,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67
Arabica,Mexico,2013,Green,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67
Arabica,Guatemala,2012,Green,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67
Arabica,Honduras,2018,Blue-Green,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58
Arabica,Taiwan,2016,Blue-Green,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58
Arabica,Costa Rica,2015,Green,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58
Arabica,"Tanzania, United Republic Of",2014,Green,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58
Arabica,Malawi,2014,Green,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,Taiwan,2014,Unknown,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58
Arabica,Brazil,2013-2014,Blue-Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58
Arabica,Guatemala,2013,Green,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58
Arabica,Mexico,2013,Green,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58
Arabica,Mexico,2012,Unknown,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58
Arabica,Mexico,2012,Unknown,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58
Arabica,Thailand,2011,Unknown,Unknown,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58
Arabica,Thailand,2011,Unknown,Unknown,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,Costa Rica,Unknown,Unknown,Unknown,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58
Arabica,Guatemala,2017,Green,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5
Arabica,Nicaragua,2017,Green,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,Honduras,2017,Green,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,Guatemala,2017,Green,Unknown,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,Taiwan,2015,Green,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,Myanmar,2015,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,Costa Rica,2014,Green,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5
Arabica,Malawi,2014,Green,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5
Arabica,Guatemala,2014,Green,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5
Arabica,Taiwan,2014,Blue-Green,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5
Arabica,Brazil,2014,Green,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5
Arabica,Haiti,2013,Bluish-Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,Taiwan,2013-2014,Green,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,Mexico,2013,Green,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5
Arabica,Mexico,2012,Green,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5
Arabica,Indonesia,2012,Green,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,Brazil,2012,Blue-Green,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,Guatemala,2012,Green,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,Colombia,Unknown,Unknown,Unknown,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,United States (Hawaii),Unknown,Unknown,Unknown,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5
Arabica,Mexico,2017,Green,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42
Arabica,Guatemala,2016,Green,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42
Arabica,Honduras,2015,Green,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42
Arabica,Taiwan,2014,Green,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42
Arabica,Malawi,2014,Bluish-Green,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42
Arabica,Brazil,2014-2015,Green,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42
Arabica,Guatemala,2014,Green,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42
Arabica,Mexico,2014,Green,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42
Arabica,Peru,2013,Bluish-Green,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42
Arabica,Guatemala,2013,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42
Arabica,Mexico,2012,Unknown,Washed / Wet,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42
Arabica,Mexico,2012,Unknown,Washed / Wet,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42
Arabica,Colombia,2011,Green,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42
Arabica,Colombia,2010,Unknown,Unknown,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42
Arabica,United States (Hawaii),Unknown,Unknown,Unknown,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42
Arabica,Colombia,2016,Unknown,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33
Arabica,Honduras,2016-2017,Bluish-Green,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33
Arabica,Mexico,2016,Green,Unknown,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33
Arabica,Honduras,2015,Green,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33
Arabica,Brazil,2014-2015,Green,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33
Arabica,Philippines,2014,Green,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33
Arabica,Malawi,2014,Green,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33
Arabica,Honduras,2014,Green,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33
Arabica,Mexico,2012,Unknown,Washed / Wet,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,7.25,81.33
Arabica,Brazil,Unknown,Green,Natural / Dry,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,7.58,81.33
Arabica,Taiwan,2015,Green,Natural / Dry,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25
Arabica,Brazil,2015-2016,Green,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25
Arabica,Nicaragua,2015,Green,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25
Arabica,Honduras,2015,Green,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25
Arabica,Guatemala,2014,Bluish-Green,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25
Arabica,"Tanzania, United Republic Of",2014,Green,Washed / Wet,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25
Arabica,Taiwan,2013-2014,Green,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25
Arabica,Nicaragua,2016,Green,Washed / Wet,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17
Arabica,"Tanzania, United Republic Of",2015-2016,Green,Washed / Wet,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17
Arabica,Mexico,2015,Green,Washed / Wet,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17
Arabica,Costa Rica,2015,Bluish-Green,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17
Arabica,Honduras,2015,Green,Natural / Dry,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17
Arabica,Thailand,2014,Blue-Green,Washed / Wet,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17
Arabica,Philippines,2014,Unknown,Natural / Dry,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17
Arabica,"Tanzania, United Republic Of",2014,Bluish-Green,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17
Arabica,Malawi,2014,Green,Washed / Wet,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17
Arabica,Costa Rica,2014,Green,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17
Arabica,Brazil,2013,Green,Natural / Dry,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17
Arabica,Mexico,2012,Green,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17
Arabica,Guatemala,2012,Green,Washed / Wet,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17
